Cust. #,State,Male ,Female,1st egg,Eggs,Fledge,Year
34417,TN,SY,SY,5/27/97,4,2,1997
34417,TN,SY,SY,5/22/97,4,1,1997
34417,TN,ASY,ASY,5/7/97,5,4,1997
34417,TN,ASY,ASY,5/11/97,6,5,1997
34417,TN,SY,SY,6/9/97,4,3,1997
34417,TN,ASY,ASY,4/27/97,5,3,1997
34417,TN,SY,SY,6/8/97,4,3,1997
34417,TN,SY,SY,5/19/97,5,5,1997
34417,TN,SY,SY,5/15/97,6,6,1997
34417,TN,ASY,ASY,5/7/97,5,4,1997
34417,TN,ASY,SY,5/21/97,4,3,1997
34417,TN,SY,SY,5/14/97,6,5,1997
34417,TN,ASY,ASY,5/12/97,5,5,1997
34417,TN,ASY,ASY,5/4/97,5,4,1997
34417,TN,ASY,ASY,5/12/97,6,6,1997
34417,TN,ASY,ASY,5/15/97,6,3,1997
34417,TN,ASY,ASY,5/12/97,5,5,1997
34417,TN,SY,SY,5/17/97,5,3,1997
34417,TN,ASY,ASY,5/8/97,6,5,1997
34417,TN,ASY,ASY,5/12/97,5,5,1997
34417,TN,ASY,ASY,5/12/97,5,4,1997
43088,TN,SY,SY,5/30/97,3,3,1997
43088,TN,SY,SY,5/30/97,3,1,1997
43088,TN,SY,SY,6/9/97,4,4,1997
43088,TN,ASY,ASY,5/17/97,7,7,1997
43088,TN,SY,SY,5/31/97,4,3,1997
43088,TN,SY,SY,5/25/97,5,5,1997
43088,TN,SY,SY,5/29/97,4,3,1997
43088,TN,SY,SY,5/23/97,4,4,1997
43088,TN,SY,SY,6/9/97,4,4,1997
43088,TN,SY,SY,6/9/97,4,4,1997
43088,TN,SY,SY,6/12/97,3,1,1997
43088,TN,SY,SY,5/25/97,5,0,1997
43088,TN,SY,SY,5/19/97,5,5,1997
43088,TN,SY,SY,6/9/97,4,1,1997
43088,TN,ASY,ASY,5/18/97,6,6,1997
43088,TN,,,5/26/97,4,0,1997
43088,TN,SY,SY,5/25/97,4,0,1997
43088,TN,SY,SY,6/13/97,5,0,1997
41275,TN,ASY,ASY,5/22/97,5,5,1997
41275,TN,,,5/22/97,5,5,1997
41275,TN,ASY,,5/24/97,5,5,1997
41275,TN,SY,SY,6/10/97,4,3,1997
41275,TN,,,6/10/97,2,0,1997
41275,TN,SY,SY,5/24/97,4,4,1997
41275,TN,SY,SY,5/25/97,5,3,1997
41275,TN,SY,SY,5/27/97,5,4,1997
41275,TN,ASY,ASY,5/17/97,4,4,1997
41275,TN,ASY,ASY,5/18/97,5,5,1997
41275,TN,SY,SY,5/21/97,6,5,1997
41275,TN,ASY,ASY,5/19/97,5,5,1997
41275,TN,ASY,ASY,5/13/97,5,5,1997
41275,TN,SY,SY,5/27/97,5,3,1997
41275,TN,ASY,ASY,5/23/97,5,5,1997
41275,TN,ASY,ASY,5/15/97,5,5,1997
41275,TN,SY,SY,5/16/97,4,4,1997
41275,TN,SY,SY,5/17/97,5,5,1997
41275,TN,ASY,ASY,5/21/97,4,4,1997
41275,TN,,ASY,5/22/97,5,4,1997
41275,TN,ASY,,5/20/97,5,5,1997
41275,TN,ASY,SY,5/23/97,4,0,1997
41275,TN,SY,SY,5/21/97,4,4,1997
41275,TN,ASY,ASY,5/17/97,6,6,1997
41275,TN,SY,SY,5/21/97,5,4,1997
41275,TN,ASY,SY,5/22/97,5,4,1997
41275,TN,SY,SY,5/22/97,5,5,1997
41275,TN,SY,SY,5/20/97,4,3,1997
41275,TN,ASY,ASY,5/21/97,4,4,1997
41275,TN,ASY,ASY,5/30/97,5,4,1997
41275,TN,ASY,ASY,5/19/97,6,6,1997
41275,TN,ASY,SY,5/19/97,4,4,1997
41275,TN,ASY,ASY,5/15/97,6,6,1997
41275,TN,ASY,ASY,5/13/97,5,3,1997
41275,TN,ASY,ASY,5/23/97,5,5,1997
41275,TN,ASY,ASY,5/22/97,4,4,1997
41275,TN,ASY,ASY,5/14/97,7,2,1997
41275,TN,ASY,ASY,5/23/97,4,4,1997
41275,TN,ASY,ASY,5/17/97,5,5,1997
41275,TN,ASY,ASY,5/20/97,5,5,1997
41275,TN,ASY,SY,5/28/97,5,5,1997
41275,TN,SY,SY,5/28/97,5,2,1997
41275,TN,ASY,ASY,5/22/97,4,4,1997
41275,TN,ASY,ASY,5/16/97,5,5,1997
41275,TN,ASY,ASY,5/20/97,5,5,1997
41275,TN,ASY,SY,5/21/97,5,5,1997
41275,TN,ASY,ASY,5/22/97,4,4,1997
41275,TN,ASY,ASY,5/19/97,5,5,1997
41275,TN,ASY,ASY,5/25/97,5,5,1997
34417,TN,ASY,SY,5/10/98,6,3,1998
34417,TN,ASY,ASY,4/30/98,6,6,1998
34417,TN,ASY,ASY,5/2/98,6,6,1998
34417,TN,ASY,ASY,5/5/98,5,0,1998
34417,TN,ASY,ASY,5/1/98,5,5,1998
34417,TN,ASY,ASY,5/1/98,4,4,1998
34417,TN,ASY,ASY,4/30/98,6,5,1998
34417,TN,ASY,ASY,4/25/98,6,6,1998
34417,TN,ASY,ASY,5/3/98,6,5,1998
34417,TN,ASY,ASY,5/2/98,5,0,1998
34417,TN,ASY,ASY,5/7/98,5,4,1998
34417,TN,ASY,ASY,5/11/98,5,2,1998
34417,TN,ASY,ASY,5/2/98,4,4,1998
34417,TN,ASY,ASY,5/7/98,5,5,1998
34417,TN,ASY,ASY,4/30/98,6,5,1998
34417,TN,ASY,ASY,4/30/98,6,6,1998
34417,TN,ASY,SY,5/23/98,3,2,1998
34417,TN,ASY,SY,5/20/98,4,3,1998
34417,TN,ASY,ASY,5/6/98,5,5,1998
34417,TN,ASY,ASY,5/1/98,5,3,1998
34417,TN,ASY,ASY,5/7/98,5,5,1998
34417,TN,ASY,ASY,5/2/98,6,2,1998
34417,TN,ASY,ASY,4/30/98,5,5,1998
34417,TN,ASY,ASY,4/25/98,6,6,1998
34417,TN,SY,SY,5/13/98,4,1,1998
34417,TN,ASY,ASY,4/28/98,5,4,1998
34417,TN,SY,SY,5/15/98,5,5,1998
34417,TN,SY,SY,5/17/98,4,4,1998
34417,TN,SY,SY,5/24/98,4,4,1998
34417,TN,ASY,SY,5/17/98,4,3,1998
34417,TN,ASY,ASY,5/7/98,5,5,1998
34417,TN,ASY,ASY,4/28/98,6,5,1998
34417,TN,SY,SY,5/15/98,4,4,1998
34417,TN,ASY,SY,5/9/98,5,5,1998
34417,TN,SY,SY,5/24/98,4,0,1998
34417,TN,ASY,ASY,4/30/98,5,4,1998
34417,TN,ASY,ASY,4/24/98,5,5,1998
34417,TN,SY,SY,5/29/98,5,5,1998
34417,TN,ASY,ASY,4/28/98,5,5,1998
34417,TN,ASY,ASY,5/4/98,6,4,1998
34417,TN,SY,SY,5/21/98,5,5,1998
34417,TN,ASY,SY,5/12/98,3,3,1998
34417,TN,ASY,SY,5/10/98,5,5,1998
34417,TN,ASY,ASY,5/4/98,5,5,1998
34417,TN,ASY,ASY,4/26/98,5,5,1998
34417,TN,SY,SY,5/22/98,4,3,1998
34417,TN,ASY,ASY,5/7/98,4,3,1998
34417,TN,SY,SY,6/9/98,4,0,1998
34417,TN,SY,SY,5/20/98,5,5,1998
34417,TN,ASY,ASY,4/29/98,5,5,1998
34417,TN,SY,SY,5/14/98,4,0,1998
34417,TN,SY,SY,5/25/98,4,2,1998
34417,TN,ASY,SY,5/10/98,5,4,1998
34417,TN,ASY,ASY,5/8/98,3,2,1998
43088,TN,ASY,,5/6/98,6,5,1998
43088,TN,ASY,,5/8/98,4,3,1998
43088,TN,ASY,,5/9/98,6,6,1998
43088,TN,ASY,SY,5/15/98,4,4,1998
43088,TN,SY,SY,5/21/98,6,5,1998
43088,TN,SY,,5/18/98,5,5,1998
43088,TN,,,5/12/98,4,4,1998
43088,TN,,,5/24/98,3,3,1998
43088,TN,ASY,ASY,5/14/98,5,5,1998
43088,TN,ASY,ASY,5/6/98,6,6,1998
43088,TN,,,5/21/98,4,0,1998
43088,TN,ASY,,5/15/98,4,0,1998
43088,TN,ASY,,5/6/98,6,5,1998
43088,TN,SY,SY,5/21/98,5,5,1998
43088,TN,,,5/10/98,5,5,1998
43088,TN,ASY,,5/7/98,6,5,1998
43088,TN,ASY,ASY,4/26/98,6,3,1998
43088,TN,,,5/14/98,5,3,1998
43088,TN,,SY,5/8/98,4,4,1998
43088,TN,ASY,ASY,5/14/98,7,6,1998
43088,TN,ASY,ASY,5/16/98,6,6,1998
43088,TN,ASY,,5/8/98,5,5,1998
43088,TN,,,5/4/98,6,5,1998
43088,TN,ASY,,5/13/98,5,5,1998
43088,TN,,,5/10/98,5,5,1998
43088,TN,,SY,5/22/98,4,4,1998
43088,TN,,SY,5/15/98,4,3,1998
43088,TN,ASY,SY,5/18/98,6,0,1998
43088,TN,ASY,SY,5/19/98,6,5,1998
43088,TN,,,5/24/98,6,0,1998
43088,TN,,,6/11/98,4,4,1998
43088,TN,SY,SY,5/22/98,6,6,1998
43088,TN,,,5/23/98,4,4,1998
43088,TN,SY,,5/21/98,4,2,1998
43088,TN,ASY,,5/20/98,5,0,1998
44154,TN,SY,SY,5/29/98,5,0,1998
44154,TN,ASY,ASY,5/25/98,6,0,1998
44154,TN,ASY,ASY,5/10/98,6,4,1998
44154,TN,ASY,ASY,5/18/98,5,1,1998
44154,TN,ASY,ASY,5/12/98,8,3,1998
44154,TN,ASY,ASY,5/18/98,6,3,1998
44154,TN,ASY,ASY,5/19/98,5,0,1998
44154,TN,ASY,ASY,6/19/98,3,2,1998
44154,TN,SY,SY,5/28/98,4,2,1998
44154,TN,ASY,ASY,,5,3,1998
44154,TN,SY,SY,5/21/98,5,0,1998
44154,TN,SY,SY,6/2/98,3,0,1998
40683,TN,ASY,ASY,5/19/98,3,3,1998
40683,TN,ASY,ASY,5/18/98,5,4,1998
40683,TN,ASY,ASY,5/11/98,5,2,1998
40458,TN,ASY,ASY,5/15/98,5,3,1998
40458,TN,SY,SY,5/27/98,5,4,1998
115365,TN,ASY,ASY,5/11/99,4,3,1999
115365,TN,ASY,ASY,5/6/99,5,5,1999
115365,TN,ASY,ASY,5/14/99,5,5,1999
115365,TN,ASY,ASY,5/12/99,7,6,1999
115365,TN,SY,SY,5/14/99,5,2,1999
115365,TN,SY,SY,5/16/99,6,4,1999
115365,TN,SY,SY,5/21/99,4,1,1999
115365,TN,SY,ASY,5/27/99,5,3,1999
150182,TN,,,5/11/99,5,4,1999
150182,TN,,,5/9-5/10,5,5,1999
150182,TN,,,5/15-5/19,4,4,1999
129753,TN,ASY,ASY,5/7/99,5,0,1999
129753,TN,ASY,SY,5/22/99,5,0,1999
129753,TN,ASY,ASY,5/6/99,5,0,1999
129753,TN,ASY,ASY,5/3/99,3,2,1999
129753,TN,SY,SY,5/20-5/22,5,3,1999
129753,TN,SY,SY,5/15/99,6,1,1999
129753,TN,ASY,ASY,5/5/99,7,3,1999
129753,TN,ASY,ASY,5/6/99,6,1,1999
129753,TN,ASY,ASY,5/7/99,7,3,1999
129753,TN,SY,SY,5/21/99,6,4,1999
129753,TN,SY,SY,5/18/99,2,0,1999
129753,TN,SY,SY,5/10/99,5,1,1999
129753,TN,SY,SY,6/1/99,4,4,1999
129753,TN,SY,SY,5/18/99,4,1,1999
129753,TN,SY,SY,5/17/99,5,4,1999
115395,TN,SY,ASY,5/19-5/21,5,4,1999
115395,TN,ASY,ASY,5/7/99,6,2,1999
115395,TN,SY,ASY,5/21/99,5,5,1999
115395,TN,SY,ASY,5/15/99,4,4,1999
115395,TN,SY,ASY,5/14/99,5,5,1999
115395,TN,ASY,ASY,5/19-5/21,5,5,1999
115395,TN,SY,SY,5/11-5/14,5,4,1999
115395,TN,SY,ASY,5/22/99,4,4,1999
115395,TN,SY,ASY,5/22/99,5,5,1999
115395,TN,SY,ASY,5/17/99,5,4,1999
115395,TN,ASY,ASY,5/8/99,7,7,1999
115395,TN,SY,ASY,5/22/99,4,4,1999
115395,TN,SY,ASY,5/15/99,6,6,1999
115395,TN,ASY,SY,5/11-5/15,4,1,1999
115395,TN,SY,ASY,5/30/99,2,0,1999
115395,TN,ASY,SY,5/16/99,4,4,1999
34417,TN,ASY,ASY,4/26-5/1,4,4,1999
34417,TN,ASY,ASY,4/30/99,5,5,1999
34417,TN,ASY,ASY,5/6/99,5,5,1999
34417,TN,ASY,ASY,4/28/99,6,6,1999
34417,TN,ASY,ASY,4/29/99,7,6,1999
34417,TN,ASY,ASY,4/30/99,5,5,1999
34417,TN,ASY,ASY,5/10/99,4,2,1999
34417,TN,ASY,ASY,5/6/99,5,5,1999
34417,TN,ASY,ASY,4/26-5/30,5,5,1999
34417,TN,SY,SY,5/13/99,4,4,1999
34417,TN,ASY,ASY,4/26-4/30,5,5,1999
34417,TN,ASY,ASY,4/26-4/30,5,4,1999
34417,TN,ASY,ASY,5/7/99,6,4,1999
34417,TN,ASY,ASY,5/6/99,6,5,1999
34417,TN,ASY,ASY,4/26-4/30,5,5,1999
34417,TN,SY,SY,5/12/99,5,3,1999
34417,TN,ASY,ASY,5/8/99,5,5,1999
34417,TN,ASY,ASY,5/5/99,4,3,1999
34417,TN,ASY,ASY,4/30/99,5,5,1999
34417,TN,SY,SY,5/22/99,5,5,1999
34417,TN,ASY,ASY,5/6/99,5,4,1999
34417,TN,SY,SY,5/14/99,5,4,1999
34417,TN,ASY,ASY,4/26-4/29,6,6,1999
34417,TN,ASY,ASY,5/7/99,5,5,1999
34417,TN,ASY,ASY,5/11/99,3,2,1999
34417,TN,ASY,ASY,5/5/99,6,5,1999
34417,TN,ASY,ASY,5/2/99,6,5,1999
34417,TN,ASY,ASY,4/26-4/30,5,5,1999
34417,TN,ASY,ASY,5/5/99,7,7,1999
34417,TN,ASY,ASY,5/3/99,5,5,1999
34417,TN,ASY,ASY,5/3/99,5,5,1999
34417,TN,ASY,ASY,5/2/99,4,4,1999
34417,TN,ASY,ASY,4/29/99,6,5,1999
34417,TN,ASY,ASY,5/5/99,6,5,1999
34417,TN,SY,SY,5/14/99,4,2,1999
34417,TN,ASY,ASY,4/26-4/29,6,5,1999
34417,TN,ASY,ASY,4/29/99,6,6,1999
34417,TN,SY,SY,5/16-5/17,5,4,1999
34417,TN,SY,SY,5/18/99,4,4,1999
34417,TN,ASY,ASY,5/11/99,5,4,1999
34417,TN,ASY,ASY,5/6/99,5,4,1999
34417,TN,ASY,ASY,5/6/99,6,6,1999
34417,TN,SY,SY,5/10/99,4,4,1999
34417,TN,ASY,ASY,4/30/99,6,3,1999
34417,TN,ASY,ASY,4/30/99,5,5,1999
34417,TN,ASY,ASY,5/5/99,5,3,1999
34417,TN,ASY,ASY,4/26-4/30,5,5,1999
34417,TN,ASY,ASY,5/6/99,5,3,1999
115395,TN,SY,ASY,5/19/00,5,4,2000
115395,TN,ASY,ASY,5/6/00,6,2,2000
115395,TN,SY,ASY,5/20/00,5,5,2000
115395,TN,SY,ASY,5/14/00,4,4,2000
115395,TN,SY,ASY,5/13/00,5,5,2000
115395,TN,ASY,ASY,5/19/00,5,4,2000
115395,TN,SY,SY,5/12/00,5,5,2000
115395,TN,SY,ASY,5/21/00,4,4,2000
115395,TN,SY,ASY,5/21/00,5,5,2000
115395,TN,SY,ASY,5/19/00,5,4,2000
115395,TN,ASY,ASY,5/7/00,7,7,2000
115395,TN,SY,ASY,5/21/00,4,4,2000
115395,TN,SY,ASY,5/14/00,6,6,2000
115395,TN,ASY,SY,5/13/00,4,1,2000
115395,TN,SY,ASY,5/29/00,2,0,2000
115395,TN,ASY,SY,5/15/00,4,4,2000
34417,TN,ASY,ASY,6/16/00,5,5,2000
34417,TN,SY,SY,5/10/00,5,4,2000
34417,TN,ASY,ASY,4/27/00,6,4,2000
34417,TN,ASY,ASY,4/30/00,5,5,2000
34417,TN,ASY,ASY,4/29/00,6,6,2000
34417,TN,ASY,ASY,4/28/00,6,5,2000
34417,TN,ASY,ASY,5/5/00,5,4,2000
34417,TN,ASY,ASY,5/1/00,5,4,2000
34417,TN,ASY,SY,5/2/00,5,4,2000
34417,TN,ASY,ASY,5/4/00,6,5,2000
34417,TN,SY,SY,5/10/00,5,3,2000
34417,TN,SY,SY,5/10/00,6,5,2000
34417,TN,ASY,ASY,4/29/00,6,5,2000
34417,TN,ASY,ASY,4/29/00,5,5,2000
34417,TN,ASY,ASY,5/2/00,5,5,2000
34417,TN,ASY,ASY,6/17/00,5,4,2000
34417,TN,ASY,SY,4/28/00,10,0,2000
34417,TN,ASY,ASY,5/4/00,6,6,2000
34417,TN,SY,SY,4/27/00,4,4,2000
34417,TN,SY,SY,5/2/00,6,5,2000
34417,TN,ASY,SY,6/17/00,5,5,2000
34417,TN,ASY,ASY,6/17/00,6,5,2000
34417,TN,ASY,SY,6/21/00,6,6,2000
34417,TN,SY,SY,5/15/00,4,3,2000
34417,TN,ASY,SY,5/1/00,5,5,2000
34417,TN,ASY,SY,5/3/00,6,5,2000
34417,TN,SY,SY,5/9/00,5,4,2000
34417,TN,ASY,SY,5/5/00,5,5,2000
34417,TN,SY,SY,6/2/00,4,3,2000
34417,TN,SY,SY,5/10/00,5,4,2000
34417,TN,SY,SY,5/4/00,5,5,2000
34417,TN,SY,SY,5/11/00,5,4,2000
34417,TN,SY,SY,5/15/00,3,2,2000
34417,TN,ASY,ASY,6/9/00,5,5,2000
34417,TN,ASY,SY,4/30/00,6,6,2000
34417,TN,ASY,ASY,4/27/00,6,6,2000
34417,TN,ASY,ASY,4/22/00,4,2,2000
34417,TN,ASY,SY,5/6/00,6,6,2000
34417,TN,SY,SY,5/12/00,5,5,2000
34417,TN,ASY,ASY,4/22/00,5,4,2000
34417,TN,ASY,ASY,4/26/00,6,5,2000
34417,TN,ASY,ASY,5/25/00,5,3,2000
34417,TN,SY,SY,5/27/00,4,3,2000
34417,TN,SY,SY,5/18/00,4,4,2000
34417,TN,ASY,SY,5/6/00,5,5,2000
34417,TN,SY,SY,5/10/00,3,3,2000
34417,TN,SY,SY,4/30/00,5,4,2000
34417,TN,SY,SY,5/10/00,5,4,2000
34417,TN,SY,SY,5/7/00,4,4,2000
34417,TN,SY,SY,5/26/00,5,4,2000
34417,TN,SY,SY,5/6/00,5,5,2000
129753,TN,ASY,ASY,5/4/00,7,3,2000
129753,TN,ASY,ASY,5/5/00,6,2,2000
129753,TN,ASY,ASY,5/3/00,5,0,2000
129753,TN,ASY,ASY,5/2/00,5,0,2000
129753,TN,ASY,ASY,5/9/00,6,5,2000
129753,TN,ASY,ASY,5/3/00,6,0,2000
129753,TN,ASY,ASY,7/22/00,4,2,2000
121231,TN,SY,ASY,6/5/00,4,3,2000
121231,TN,,,6/23-6/30,2,0,2000
35766,TN,,,5-11/5-12,4,4,2000
35766,TN,,,5-10/5-11,4,0,2000
35766,TN,,,6/14/00,4,0,2000
35766,TN,,,5/17/00,5,5,2000
35766,TN,,,5-11/5-12,5,5,2000
35766,TN,,,5-10/5-11,5,0,2000
99649,TN,,,5/19/01,4,3,2001
99649,TN,,,5/8/01,6,4,2001
99649,TN,,,5/8/01,5,5,2001
99649,TN,,,5/13/01,6,6,2001
99649,TN,,,5/8/01,6,6,2001
99649,TN,,,5/9/01,5,5,2001
99649,TN,,,5/18/01,6,6,2001
99649,TN,,,5/8/01,6,6,2001
99649,TN,,,5/7/01,4,3,2001
99649,TN,,,5/29/01,5,5,2001
99649,TN,,,5/29/01,4,4,2001
34417,TN,SY,SY,5/6/01,5,4,2001
34417,TN,ASY,ASY,4/24/01,6,5,2001
34417,TN,ASY,ASY,4/27/01,6,5,2001
34417,TN,ASY,SY,5/5/01,3,3,2001
34417,TN,ASY,ASY,4/27/01,5,3,2001
34417,TN,ASY,SY,5/3/01,5,4,2001
34417,TN,SY,SY,5/8/01,5,4,2001
34417,TN,ASY,ASY,5/1/01,5,5,2001
34417,TN,ASY,ASY,4/26/01,5,5,2001
34417,TN,ASY,ASY,4/27/01,5,5,2001
34417,TN,ASY,SY,5/7/01,4,3,2001
34417,TN,ASY,ASY,4/25/01,5,5,2001
34417,TN,ASY,ASY,4/21/01,6,0,2001
34417,TN,ASY,ASY,4/29/01,6,5,2001
34417,TN,ASY,ASY,4/15/01,4,1,2001
34417,TN,ASY,ASY,4/17/01,4,3,2001
34417,TN,ASY,ASY,4/27/01,6,4,2001
34417,TN,SY,SY,5/7/01,5,3,2001
34417,TN,ASY,ASY,6/10/01,6,6,2001
34417,TN,ASY,ASY,6/10/01,6,5,2001
34417,TN,ASY,ASY,4/26/01,6,5,2001
34417,TN,ASY,ASY,4/29/01,6,3,2001
34417,TN,ASY,ASY,4/27/01,6,3,2001
34417,TN,ASY,ASY,4/29/01,6,4,2001
34417,TN,ASY,ASY,4/28/01,5,3,2001
34417,TN,ASY,ASY,4/28/01,5,5,2001
34417,TN,ASY,ASY,4/30/01,4,4,2001
34417,TN,ASY,ASY,4/26/01,5,0,2001
34417,TN,ASY,ASY,6/2/01,5,5,2001
34417,TN,ASY,SY,5/30/01,4,3,2001
34417,TN,ASY,ASY,5/1/01,5,4,2001
34417,TN,SY,SY,5/29/01,3,0,2001
34417,TN,SY,SY,7/13/01,1,0,2001
34417,TN,ASY,SY,5/5/01,1,0,2001
34417,TN,ASY,SY,5/25/01,6,6,2001
34417,TN,ASY,ASY,4/30/01,2,0,2001
34417,TN,ASY,ASY,5/12/01,6,5,2001
34417,TN,ASY,ASY,4/19/01,6,4,2001
34417,TN,ASY,SY,5/7/01,3,3,2001
34417,TN,ASY,ASY,4/30/01,6,5,2001
34417,TN,SY,SY,5/6/01,6,2,2001
34417,TN,SY,SY,5/13/01,5,3,2001
34417,TN,ASY,ASY,4/25/01,7,6,2001
34417,TN,SY,SY,5/24/01,4,3,2001
34417,TN,ASY,ASY,4/15/01,5,4,2001
34417,TN,SY,SY,5/20/01,7,6,2001
34417,TN,ASY,ASY,4/25/01,6,4,2001
34417,TN,SY,SY,6/9/01,4,4,2001
34417,TN,SY,SY,5/8/01,5,4,2001
34417,TN,SY,SY,5/25/01,1,0,2001
34417,TN,ASY,ASY,4/27/01,5,5,2001
126132,TN,ASY,ASY,5/3/01,6,6,2001
126132,TN,ASY,ASY,4/27/01,5,2,2001
126132,TN,ASY,ASY,4/30/01,6,4,2001
126132,TN,,,,5,5,2001
126132,TN,ASY,ASY,5/9/01,5,4,2001
126132,TN,ASY,ASY,,5,4,2001
126132,TN,ASY,ASY,5/5/01,5,5,2001
126132,TN,ASY,ASY,4/28/01,6,5,2001
126132,TN,ASY,ASY,,5,5,2001
122677,TN,,,5/31/01,6,5,2001
122677,TN,,,5/18/01,5,2,2001
122677,TN,,,4/30/01,5,2,2001
122677,TN,,,4/30/01,6,1,2001
122677,TN,,,5/5/01,7,7,2001
128036,TN,SY,SY,5/31/01,6,5,2001
128036,TN,ASY,ASY,4/28/01,6,0,2001
128036,TN,ASY,ASY,6/9/01,5,5,2001
128036,TN,ASY,ASY,4/23/01,6,0,2001
128036,TN,ASY,ASY,6/4/01,5,4,2001
128036,TN,ASY,ASY,4/24/01,6,3,2001
128036,TN,SY,SY,5/28/01,5,5,2001
128036,TN,SY,SY,5/31/01,4,0,2001
128036,TN,,,,1,0,2001
128036,TN,ASY,ASY,4/28/01,5,1,2001
128036,TN,ASY,ASY,4/28/01,4,4,2001
128036,TN,SY,SY,5/19/01,3,2,2001
99649,TN,,,5/10/02,4,0,2002
99649,TN,,,5/9/02,5,4,2002
99649,TN,,,4/25/02,6,5,2002
99649,TN,,,5/9/02,5,5,2002
99649,TN,,,5/4/02,6,5,2002
99649,TN,,,5/25/02,5,5,2002
99649,TN,,,5/11/02,3,2,2002
99649,TN,,,5/9/02,5,3,2002
99649,TN,,,5/25/02,5,5,2002
99649,TN,,,5/4/02,5,4,2002
99649,TN,,,5/9/02,5,3,2002
99649,TN,,,5/23/02,6,4,2002
99649,TN,,,5/10/02,5,5,2002
99649,TN,,,5/25/02,5,0,2002
99649,TN,,,5/24/02,6,4,2002
99649,TN,,,5/11/02,3,3,2002
99649,TN,,,5/27/02,6,6,2002
99649,TN,,,4/30/02,4,0,2002
99649,TN,,,5/25/02,5,0,2002
99649,TN,,,5/9/02,5,4,2002
99649,TN,,,5/25/02,6,4,2002
129186,TN,,,5/25/02,5,5,2002
129186,TN,,,6/8/02,5,5,2002
129186,TN,,,6/9/02,2,2,2002
129186,TN,,,6/8/02,4,4,2002
129186,TN,,,6/10/02,3,3,2002
129186,TN,,,6/8/02,5,5,2002
129186,TN,,,6/8/02,3,0,2002
129186,TN,,,6/9/02,4,4,2002
35766,TN,,,,6,0,2002
35766,TN,,,,5,5,2002
35766,TN,,,,4,4,2002
35766,TN,,,,5,5,2002
35766,TN,,,,4,2,2002
35766,TN,,,,3,3,2002
35766,TN,,,,5,3,2002
35766,TN,,,,5,4,2002
35766,TN,,,,4,3,2002
35766,TN,,,,4,4,2002
35766,TN,,,,5,2,2002
35766,TN,,,,5,5,2002
35766,TN,,,,5,5,2002
35766,TN,,,,5,5,2002
35766,TN,,,,5,5,2002
129753,TN,ASY,ASY,5/3/02,7,3,2002
129753,TN,ASY,ASY,5/21/02,5,4,2002
129753,TN,ASY,ASY,5/7/02,6,0,2002
129753,TN,ASY,ASY,,4,0,2002
129753,TN,ASY,ASY,5/12/02,4,0,2002
129753,TN,SY,SY,,5,4,2002
129753,TN,ASY,ASY,5/11/02,7,3,2002
129753,TN,,,5/9/02,7,2,2002
129753,TN,,,5/17/02,4,2,2002
129753,TN,ASY,ASY,4/23/02,5,1,2002
129753,TN,ASY,ASY,5/28/02,4,4,2002
129753,TN,ASY,ASY,6/13/02,5,3,2002
129753,TN,ASY,SY,5/13/02,2,0,2002
129753,TN,SY,SY,6/3/02,4,2,2002
129753,TN,ASY,ASY,5/10/02,5,0,2002
129753,TN,,,,8,1,2002
129753,TN,SY,SY,5/14/02,4,3,2002
129753,TN,ASY,ASY,,5,3,2002
129753,TN,ASY,SY,5/17/02,4,0,2002
129753,TN,SY,SY,5/26/02,4,0,2002
129753,TN,SY,SY,5/28/02,5,3,2002
129753,TN,ASY,ASY,5/10/02,5,4,2002
129753,TN,,,5/19/02,1,,2002
129753,TN,SY,SY,5/16/02,4,2,2002
129753,TN,ASY,ASY,5/11/02,4,0,2002
129753,TN,SY,SY,6/11/02,4,4,2002
129753,TN,ASY,ASY,5/11/02,5,4,2002
108677,TN,,,1/7/00,6,,2002
108677,TN,,,1/5/00,5,,2002
101995,TN,ASY,ASY,6/10/03,4,4,2003
101995,TN,ASY,ASY,5/12/03,5,0,2003
101995,TN,SY,SY,5/18/03,3,2,2003
101995,TN,ASY,ASY,5/1/03,5,5,2003
101995,TN,ASY,ASY,5/8/03,5,5,2003
101995,TN,ASY,ASY,5/4/03,5,0,2003
101995,TN,ASY,ASY,5/2/03,5,5,2003
101995,TN,ASY,ASY,5/12/03,5,3,2003
137445,TN,,,5/3/03,6,3,2003
137445,TN,,,5/2/03,5,4,2003
137445,TN,,,5/18/03,5,0,2003
137445,TN,,,5/3/03,6,5,2003
137445,TN,,,5/2/03,5,4,2003
137445,TN,,,6/3/03,4,0,2003
137445,TN,,,5/5/03,5,2,2003
137445,TN,,,5/18/03,5,5,2003
137445,TN,,,5/1/03,5,5,2003
137445,TN,,,6/6/03,3,0,2003
137445,TN,,,5/1/03,5,4,2003
137445,TN,,,5/2/03,5,4,2003
137445,TN,,,5/1/03,7,3,2003
35766,TN,,,5/6/03,5,3,2003
35766,TN,,,5/9/03,5,5,2003
35766,TN,,,5/11/03,4,4,2003
35766,TN,,,5/10/03,6,5,2003
35766,TN,,,5/15/03,5,5,2003
35766,TN,,,5/7/03,3,2,2003
35766,TN,,,5/18/03,5,5,2003
35766,TN,,,6/1/03,5,5,2003
35766,TN,,,6/9/03,4,1,2003
134769,TN,SY,SY,5/30/03,4,4,2003
