CITY,DATE,AGE,YEAR
"Mobile, AL",1/28/20,Adult,2020
"Marbury, AL",1/28/20,Adult,2020
"Greenville, AL",1/24/20,Adult,2020
"Dothan, AL",1/22/20,Adult,2020
"ENTERPRISE, AL",1/16/20,Adult,2020
"Ider, AL",5/24/20,Subadult,2020
"Green Hill, AL",5/22/20,Subadult,2020
"Killen, AL",5/16/20,Subadult,2020
"Athens, AL",5/1/20,Subadult,2020
"Decatur, AL",4/22/20,Subadult,2020
"Albertville, AL, AL",4/17/20,Subadult,2020
"Wetumpka, AL",4/15/20,Subadult,2020
"Moundville, AL",4/11/20,Subadult,2020
"Gulf Shores, AL",4/8/20,Subadult,2020
"Huntsville, AL",4/7/20,Subadult,2020
"Ozark, AL",3/15/20,Subadult,2020
"Alabaster, AL",5/25/19,Adult,2019
"Killen, AL",5/6/19,Adult,2019
"Dothan, AL",4/22/19,Adult,2019
"Deatsville, AL",3/30/19,Adult,2019
"Cullman, AL",3/23/19,Adult,2019
"ELKMONT, AL",3/21/19,Adult,2019
"Wellington, AL",3/15/19,Adult,2019
"Moundville, AL",3/14/19,Adult,2019
"mobile, AL",3/13/19,Adult,2019
"Huntsville, AL",3/12/19,Adult,2019
"killen, AL",3/11/19,Adult,2019
"Cherokee, AL",3/11/19,Adult,2019
"Haleyville, AL",3/10/19,Adult,2019
"VALLEY HEAD, AL",3/10/19,Adult,2019
"Toney, AL",3/10/19,Adult,2019
"Meridianville, AL",3/10/19,Adult,2019
"Cullman, AL",3/9/19,Adult,2019
"Athens, AL",3/9/19,Adult,2019
"Livingston, AL",3/1/19,Adult,2019
"Athens, AL",2/27/19,Adult,2019
"Huntsville, AL",2/25/19,Adult,2019
"Meridianville, AL",2/24/19,Adult,2019
"Decatur, AL",2/23/19,Adult,2019
"Millry, AL",2/23/19,Adult,2019
"Clanton, AL",2/23/19,Adult,2019
"JONES, AL",2/22/19,Adult,2019
"Vance, AL",2/22/19,Adult,2019
"Cherokee, AL",2/22/19,Adult,2019
"Rainsville, AL",2/22/19,Adult,2019
"Mobile, AL",2/21/19,Adult,2019
"Grove Hill, AL",2/20/19,Adult,2019
"Foley, AL",2/16/19,Adult,2019
"Sterrett, AL",2/16/19,Adult,2019
